collision,total_steps,request_simulat_time,fixed_delta_seconds,current_simulat_time,stop_run,e_veloc,TTC,ttc_less_than_200,TTC_threshold,pedestrian_velocity,SAW_WALKER_cam1,SAW_WALKER_cam4,delay_count,delay_threshold,GLOBAL_BRAKE,apply_brake,new_velocity,frame_number
NA,375,6,0.016,1,false,53.670117,2080.0,False,500,1.56,1,0,0,0,0,0,N/A,0
NA,375,6,0.016,2,false,53.527958,2060.0,False,500,1.56,1,0,0,0,0,0,N/A,1
NA,375,6,0.016,3,false,53.49257,2040.0,False,500,1.56,1,0,0,0,0,0,N/A,2
NA,375,6,0.016,4,false,53.475415,2020.0,False,500,1.56,1,0,0,0,0,0,N/A,3
NA,375,6,0.016,5,false,53.479279,2000.0,False,500,1.56,1,0,0,0,0,0,N/A,4
NA,375,6,0.016,6,false,53.479978,1980.0,False,500,1.56,1,0,0,0,0,0,N/A,5
NA,375,6,0.016,7,false,53.47962,1960.0,False,500,1.56,1,0,0,0,0,0,N/A,6
NA,375,6,0.016,8,false,53.479733,1940.0,False,500,1.56,1,0,0,0,0,0,N/A,7
NA,375,6,0.016,9,false,53.479801,1920.0,False,500,1.56,1,0,0,0,0,0,N/A,8
NA,375,6,0.016,10,false,53.479856,1900.0,False,500,1.56,1,0,0,0,0,0,N/A,9
NA,375,6,0.016,11,false,53.496816,1880.0,False,500,1.56,1,0,0,0,0,0,N/A,10
NA,375,6,0.016,12,false,53.544733,1850.0,False,500,1.56,1,0,0,0,0,0,N/A,11
NA,375,6,0.016,13,false,53.562927,1830.0,False,500,1.56,1,0,0,0,0,0,N/A,12
NA,375,6,0.016,14,false,53.563518,1810.0,False,500,1.56,1,0,0,0,0,0,N/A,13
NA,375,6,0.016,15,false,53.563523,1790.0,False,500,1.56,1,0,0,0,0,0,N/A,14
NA,375,6,0.016,16,false,53.563519,1770.0,False,500,1.56,1,0,0,0,0,0,N/A,15
NA,375,6,0.016,17,false,53.563507,1750.0,False,500,1.56,1,0,0,0,0,0,N/A,16
NA,375,6,0.016,18,false,53.563492,1730.0,False,500,1.56,1,0,0,0,0,0,N/A,17
NA,375,6,0.016,19,false,53.563464,1720.0,False,500,1.56,1,0,0,0,0,0,N/A,18
NA,375,6,0.016,20,false,53.563445,1700.0,False,500,1.56,1,0,0,0,0,0,N/A,19
NA,375,6,0.016,21,false,53.563422,1680.0,False,500,1.56,1,0,0,0,0,0,N/A,20
NA,375,6,0.016,22,false,53.563395,1660.0,False,500,1.56,1,0,0,0,0,0,N/A,21
